date,continent,total_cases,total_deaths,reproduction_rate,total_tests,positive_rate,population,population_density,median_age,aged_65_older,life_expectancy
2020-07-26,Europe,1219.0,31.0,1.21,191070.0,0.003,1886202.0,31.212,43.9,19.754,75.29
2020-07-27,Europe,1219.0,31.0,1.19,191871.0,0.003,1886202.0,31.212,43.9,19.754,75.29
2020-02-21,Asia,1.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-22,Asia,1.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-23,Asia,1.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-24,Asia,1.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-25,Asia,1.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-26,Asia,2.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-27,Asia,2.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-28,Asia,2.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-02-29,Asia,4.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-01,Asia,10.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-02,Asia,13.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-03,Asia,13.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-04,Asia,13.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-05,Asia,16.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-06,Asia,22.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-07,Asia,22.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-08,Asia,32.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-09,Asia,32.0,,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-10,Asia,41.0,1.0,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-11,Asia,61.0,3.0,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-12,Asia,61.0,3.0,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-13,Asia,77.0,3.0,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-14,Asia,93.0,3.0,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-15,Asia,110.0,3.0,,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-16,Asia,110.0,3.0,1.22,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-17,Asia,120.0,3.0,1.22,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-18,Asia,133.0,3.0,1.23,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-19,Asia,157.0,4.0,1.25,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-20,Asia,163.0,4.0,1.27,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-21,Asia,187.0,4.0,1.3,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-22,Asia,248.0,4.0,1.31,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-23,Asia,267.0,4.0,1.28,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-24,Asia,318.0,4.0,1.25,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-25,Asia,333.0,6.0,1.19,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-26,Asia,368.0,6.0,1.14,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-27,Asia,391.0,8.0,1.09,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-28,Asia,412.0,8.0,1.05,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-29,Asia,438.0,10.0,1.01,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-30,Asia,446.0,11.0,0.98,,,6825442.0,594.561,31.1,8.514,78.93
2020-03-31,Asia,470.0,12.0,0.94,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-01,Asia,479.0,14.0,0.91,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-02,Asia,494.0,16.0,0.88,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-03,Asia,508.0,17.0,0.87,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-04,Asia,520.0,17.0,0.86,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-05,Asia,527.0,18.0,0.85,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-06,Asia,541.0,19.0,0.85,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-07,Asia,548.0,19.0,0.85,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-08,Asia,576.0,19.0,0.85,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-09,Asia,582.0,19.0,0.83,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-10,Asia,609.0,20.0,0.83,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-11,Asia,619.0,20.0,0.81,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-12,Asia,630.0,20.0,0.79,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-13,Asia,632.0,20.0,0.78,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-14,Asia,641.0,21.0,0.77,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-15,Asia,658.0,21.0,0.75,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-16,Asia,663.0,21.0,0.73,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-17,Asia,668.0,21.0,0.72,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-18,Asia,672.0,21.0,0.72,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-19,Asia,673.0,21.0,0.72,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-20,Asia,677.0,21.0,0.74,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-21,Asia,677.0,21.0,0.76,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-22,Asia,682.0,22.0,0.78,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-23,Asia,688.0,22.0,0.81,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-24,Asia,696.0,22.0,0.85,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-25,Asia,704.0,24.0,0.88,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-26,Asia,707.0,24.0,0.9,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-27,Asia,710.0,24.0,0.93,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-28,Asia,717.0,24.0,0.96,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-29,Asia,721.0,24.0,0.99,,,6825442.0,594.561,31.1,8.514,78.93
2020-04-30,Asia,725.0,24.0,1.01,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-01,Asia,729.0,24.0,1.07,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-02,Asia,733.0,25.0,1.12,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-03,Asia,737.0,25.0,1.18,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-04,Asia,740.0,25.0,1.26,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-05,Asia,741.0,25.0,1.34,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-06,Asia,750.0,25.0,1.44,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-07,Asia,784.0,25.0,1.53,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-08,Asia,796.0,26.0,1.51,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-09,Asia,809.0,26.0,1.5,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-10,Asia,845.0,26.0,1.48,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-11,Asia,859.0,26.0,1.43,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-12,Asia,870.0,26.0,1.37,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-13,Asia,878.0,26.0,1.33,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-14,Asia,886.0,26.0,1.29,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-15,Asia,891.0,26.0,1.3,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-16,Asia,902.0,26.0,1.31,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-17,Asia,911.0,26.0,1.34,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-18,Asia,931.0,26.0,1.37,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-19,Asia,954.0,26.0,1.4,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-20,Asia,961.0,26.0,1.4,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-21,Asia,1024.0,26.0,1.42,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-22,Asia,1086.0,26.0,1.38,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-23,Asia,1097.0,26.0,1.3,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-24,Asia,1114.0,26.0,1.23,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-25,Asia,1119.0,26.0,1.18,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-26,Asia,1140.0,26.0,1.15,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-27,Asia,1161.0,26.0,1.11,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-28,Asia,1168.0,26.0,1.07,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-29,Asia,1172.0,26.0,1.07,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-30,Asia,1191.0,26.0,1.08,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-31,Asia,1220.0,27.0,1.08,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-01,Asia,1233.0,27.0,1.08,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-02,Asia,1242.0,27.0,1.07,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-03,Asia,1256.0,27.0,1.07,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-04,Asia,1306.0,28.0,1.08,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-05,Asia,1312.0,28.0,1.05,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-06,Asia,1320.0,29.0,1.04,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-07,Asia,1331.0,30.0,1.04,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-08,Asia,1350.0,30.0,1.05,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-09,Asia,1368.0,30.0,1.05,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-10,Asia,1388.0,30.0,1.05,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-11,Asia,1402.0,31.0,1.04,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-12,Asia,1422.0,31.0,1.04,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-13,Asia,1442.0,32.0,1.04,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-14,Asia,1446.0,32.0,1.04,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-15,Asia,1464.0,32.0,1.06,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-16,Asia,1473.0,32.0,1.08,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-17,Asia,1489.0,32.0,1.09,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-18,Asia,1495.0,32.0,1.11,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-19,Asia,1510.0,32.0,1.15,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-20,Asia,1536.0,32.0,1.19,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-21,Asia,1587.0,32.0,1.22,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-22,Asia,1603.0,32.0,1.21,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-23,Asia,1622.0,32.0,1.2,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-24,Asia,1644.0,33.0,1.19,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-25,Asia,1662.0,33.0,1.19,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-26,Asia,1697.0,33.0,1.19,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-27,Asia,1719.0,33.0,1.18,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-28,Asia,1740.0,34.0,1.18,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-29,Asia,1745.0,34.0,1.19,,,6825442.0,594.561,31.1,8.514,78.93
2020-06-30,Asia,1778.0,34.0,1.21,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-01,Asia,1788.0,34.0,1.21,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-02,Asia,1796.0,35.0,1.24,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-03,Asia,1830.0,35.0,1.28,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-04,Asia,1855.0,35.0,1.31,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-05,Asia,1873.0,36.0,1.35,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-06,Asia,1885.0,36.0,1.4,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-07,Asia,1907.0,36.0,1.46,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-08,Asia,1946.0,36.0,1.52,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-09,Asia,2011.0,36.0,1.58,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-10,Asia,2082.0,36.0,1.61,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-11,Asia,2168.0,36.0,1.63,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-12,Asia,2334.0,36.0,1.62,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-13,Asia,2419.0,36.0,1.58,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-14,Asia,2451.0,37.0,1.53,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-15,Asia,2542.0,38.0,1.49,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-16,Asia,2599.0,40.0,1.46,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-17,Asia,2700.0,40.0,1.45,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-18,Asia,2775.0,40.0,1.43,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-19,Asia,2859.0,40.0,1.42,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-20,Asia,2905.0,41.0,1.42,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-21,Asia,2980.0,41.0,1.43,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-22,Asia,3104.0,43.0,1.44,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-23,Asia,3260.0,43.0,1.45,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-24,Asia,3407.0,46.0,1.44,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-25,Asia,3582.0,47.0,1.44,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-26,Asia,3750.0,51.0,1.43,,,6825442.0,594.561,31.1,8.514,78.93
2020-07-27,Asia,3882.0,51.0,1.41,,,6825442.0,594.561,31.1,8.514,78.93
2020-05-13,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-14,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-15,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-16,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-17,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-18,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-19,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-20,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-21,Africa,1.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-22,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-23,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-24,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-25,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-26,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-27,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-28,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-29,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-30,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-05-31,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-01,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-02,Africa,2.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-03,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-04,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-05,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-06,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-07,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-08,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-09,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-10,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-11,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-12,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-13,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-14,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-15,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-16,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-17,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-18,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-19,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-20,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-21,Africa,4.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-22,Africa,12.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-23,Africa,17.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-24,Africa,17.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-25,Africa,17.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-26,Africa,24.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-27,Africa,24.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-28,Africa,27.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-29,Africa,27.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-06-30,Africa,27.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-01,Africa,35.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-02,Africa,35.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-03,Africa,35.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-04,Africa,35.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-05,Africa,79.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-06,Africa,91.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-07,Africa,91.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-08,Africa,91.0,,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-09,Africa,134.0,1.0,,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-10,Africa,184.0,1.0,1.31,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-11,Africa,184.0,1.0,1.3,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-12,Africa,233.0,2.0,1.29,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-13,Africa,245.0,3.0,1.27,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-14,Africa,256.0,3.0,1.26,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-15,Africa,256.0,3.0,1.25,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-16,Africa,256.0,3.0,1.25,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-17,Africa,311.0,6.0,1.25,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-18,Africa,359.0,6.0,1.24,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-19,Africa,359.0,6.0,1.23,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-20,Africa,359.0,6.0,1.23,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-21,Africa,359.0,6.0,1.23,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-22,Africa,359.0,6.0,1.23,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-23,Africa,359.0,6.0,1.24,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-24,Africa,359.0,6.0,1.25,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-25,Africa,419.0,9.0,1.27,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-26,Africa,505.0,12.0,1.27,,,2142252.0,73.562,22.2,4.506,54.33
2020-07-27,Africa,505.0,12.0,1.26,,,2142252.0,73.562,22.2,4.506,54.33
2020-03-16,Africa,1.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-17,Africa,1.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-18,Africa,2.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-19,Africa,2.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-20,Africa,2.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-21,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-22,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-23,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-24,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-25,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-26,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-27,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-28,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-29,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-30,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-03-31,Africa,3.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-01,Africa,6.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-02,Africa,6.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-03,Africa,7.0,,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-04,Africa,10.0,1.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-05,Africa,13.0,3.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-06,Africa,14.0,3.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-07,Africa,14.0,3.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-08,Africa,31.0,4.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-09,Africa,31.0,4.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-10,Africa,37.0,5.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-11,Africa,48.0,5.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-12,Africa,50.0,5.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-13,Africa,59.0,6.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-14,Africa,59.0,6.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-15,Africa,59.0,6.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-16,Africa,59.0,6.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-17,Africa,76.0,7.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-18,Africa,76.0,7.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-19,Africa,91.0,8.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-20,Africa,99.0,8.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-21,Africa,101.0,8.0,,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-22,Africa,101.0,8.0,0.81,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-23,Africa,101.0,8.0,0.81,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-24,Africa,117.0,8.0,0.8,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-25,Africa,120.0,11.0,0.8,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-26,Africa,124.0,12.0,0.8,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-27,Africa,124.0,12.0,0.8,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-28,Africa,141.0,16.0,0.81,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-29,Africa,141.0,16.0,0.81,,,5057677.0,49.127,19.2,3.057,64.1
2020-04-30,Africa,141.0,16.0,0.82,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-01,Africa,152.0,18.0,0.82,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-02,Africa,154.0,18.0,0.83,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-03,Africa,158.0,18.0,0.84,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-04,Africa,166.0,18.0,0.86,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-05,Africa,170.0,20.0,0.87,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-06,Africa,178.0,20.0,0.88,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-07,Africa,189.0,20.0,0.89,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-08,Africa,199.0,20.0,0.88,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-09,Africa,199.0,20.0,0.88,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-10,Africa,199.0,20.0,0.88,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-11,Africa,211.0,20.0,0.89,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-12,Africa,211.0,20.0,0.89,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-13,Africa,213.0,20.0,0.9,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-14,Africa,215.0,20.0,0.91,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-15,Africa,219.0,20.0,0.92,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-16,Africa,223.0,20.0,0.94,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-17,Africa,226.0,21.0,0.96,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-18,Africa,229.0,22.0,0.98,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-19,Africa,233.0,23.0,1.0,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-20,Africa,238.0,23.0,1.03,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-21,Africa,240.0,23.0,1.04,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-22,Africa,249.0,24.0,1.06,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-23,Africa,255.0,26.0,1.08,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-24,Africa,265.0,26.0,1.09,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-25,Africa,265.0,26.0,1.09,,,5057677.0,49.127,19.2,3.057,64.1
2020-05-26,Africa,266.0,26.0,1.11,,,5057677.0,49.127,19.2,3.057,64.1
